         Time |    Peak Mem | File Name                                                                 
     0m13.51s |   752420 ko | Specific/solinas64_2e243m9_5limbs/fesub.vo                                
     0m13.50s |   778356 ko | Specific/solinas32_2e382m105_16limbs/femulDisplay.log                     
     0m13.50s |   755232 ko | Specific/solinas64_2e150m3_3limbs/fesquare.vo                             
     0m13.49s |   759556 ko | Specific/solinas64_2e127m1_3limbs/fesquare.vo                             
     0m13.49s |   752912 ko | Specific/solinas64_2e226m5_5limbs/fesub.vo                                
     0m13.48s |   751096 ko | Specific/solinas64_2e235m15_5limbs/fesub.vo                               
     0m13.48s |   752692 ko | Specific/solinas64_2e251m9_5limbs/fesub.vo                                
     0m13.48s |   744788 ko | Specific/solinas64_2e251m9_6limbs/feadd.vo                                
     0m13.47s |   778252 ko | Specific/solinas32_2e413m21_16limbs/fesquareDisplay.log                   
     0m13.47s |   756164 ko | Specific/solinas64_2e129m25_3limbs/fesquare.vo                            
     0m13.47s |   751360 ko | Specific/solinas64_2e230m27_5limbs/fesub.vo                               
     0m13.46s |   699896 ko | Specific/solinas32_2e216m2e108m1_10limbs/Synthesis.vo                     
     0m13.46s |   752932 ko | Specific/solinas64_2e222m117_5limbs/fesub.vo                              
     0m13.46s |   745160 ko | Specific/solinas64_2e255m19_6limbs/feadd.vo                               
     0m13.46s |   676864 ko | Specific/solinas64_2e401m31_8limbs/Synthesis.vo                           
     0m13.45s |   744940 ko | Specific/solinas64_2e255m765_6limbs/feadd.vo                              
     0m13.43s |   782828 ko | Specific/solinas32_2e468m17_18limbs/femulDisplay.log                      
     0m13.43s |   756512 ko | Specific/solinas64_2e141m9_3limbs/fesquare.vo                             
     0m13.43s |   744608 ko | Specific/solinas64_2e243m9_6limbs/feadd.vo                                
     0m13.42s |   752100 ko | Specific/solinas64_2e221m3_5limbs/fesub.vo                                
     0m13.42s |   753608 ko | Specific/solinas64_2e336m3_6limbs/feadd.vo                                
     0m13.41s |   750468 ko | Specific/solinas64_2e212m29_5limbs/fesub.vo                               
     0m13.40s |   751072 ko | Specific/solinas64_2e213m3_5limbs/fesub.vo                                
     0m13.39s |   746644 ko | Specific/solinas64_2e256m189_6limbs/feadd.vo                              
     0m13.38s |   678696 ko | Specific/solinas64_2e414m17_8limbs/Synthesis.vo                           
     0m13.37s |   755680 ko | Specific/solinas64_2e226m5_4limbs/fecarry.vo                              
     0m13.36s |   772412 ko | Specific/solinas32_2e256m2e32m977_13limbs/fesquareDisplay.log             
     0m13.36s |   748884 ko | Specific/solinas64_2e190m11_5limbs/fesub.vo                               
     0m13.35s |   753116 ko | Specific/solinas64_2e216m2e108m1_5limbs/fesub.vo                          
     0m13.34s |   747872 ko | Specific/solinas32_2e127m1_5limbs/fesub.vo                                
     0m13.34s |   745184 ko | Specific/solinas32_2e127m1_6limbs/feadd.vo                                
     0m13.32s |   688364 ko | Specific/solinas32_2e226m5_10limbs/Synthesis.vo                           
     0m13.32s |   751828 ko | Specific/solinas64_2e191m19_5limbs/fesub.vo                               
     0m13.32s |   751980 ko | Specific/solinas64_2e192m2e64m1_5limbs/fesub.vo                           
     0m13.31s |   765152 ko | Specific/solinas64_2e150m5_3limbs/freeze.vo                               
     0m13.31s |   750996 ko | Specific/solinas64_2e194m33_5limbs/fesub.vo                               
     0m13.30s |   695172 ko | Specific/solinas32_2e230m27_10limbs/Synthesis.vo                          
     0m13.30s |   777368 ko | Specific/solinas32_2e383m187_16limbs/fesquareDisplay.log                  
     0m13.30s |   751032 ko | Specific/solinas64_2e255m19_5limbs_donna/fesub.vo                         
     0m13.29s |   776836 ko | Specific/solinas32_2e389m21_16limbs/fesquareDisplay.log                   
     0m13.29s |   750272 ko | Specific/solinas64_2e196m15_5limbs/fesub.vo                               
     0m13.29s |   750272 ko | Specific/solinas64_2e206m5_5limbs/fesub.vo                                
     0m13.27s |   765268 ko | Specific/solinas64_2e127m1_3limbs/freeze.vo                               
     0m13.27s |   750312 ko | Specific/solinas64_2e198m17_5limbs/fesub.vo                               
     0m13.27s |   755416 ko | Specific/solinas64_2e230m27_4limbs/fecarry.vo                             
     0m13.27s |   753676 ko | Specific/solinas64_2e255m19_5limbs/fesub.vo                               
     0m13.26s |   756976 ko | Specific/solinas64_2e235m15_4limbs/fecarry.vo                             
     0m13.25s |   756360 ko | Specific/solinas64_2e213m3_4limbs/fecarry.vo                              
     0m13.25s |   755304 ko | Specific/solinas64_2e221m3_4limbs/fecarry.vo                              
     0m13.24s |   689416 ko | Specific/solinas32_2e222m117_10limbs/Synthesis.vo                         
     0m13.24s |   775180 ko | Specific/solinas32_2e401m31_16limbs/fesquareDisplay.log                   
     0m13.24s |   756544 ko | Specific/solinas64_2e212m29_4limbs/fecarry.vo                             
     0m13.22s |   776612 ko | Specific/solinas32_2e369m25_16limbs/fesquareDisplay.log                   
     0m13.22s |   748068 ko | Specific/solinas64_2e189m25_5limbs/fesub.vo                               
     0m13.22s |   752040 ko | Specific/solinas64_2e266m3_5limbs/fesub.vo                                
     0m13.19s |   719244 ko | Compilers/Z/Syntax/Equality.vo                                            
     0m13.19s |   779284 ko | Specific/montgomery32_2e224m2e96p1_7limbs/femulDisplay.log                
     0m13.19s |   742076 ko | Specific/montgomery64_2e190m11_3limbs/feopp.vo                            
     0m13.18s |   741448 ko | Specific/montgomery64_2e171m19_3limbs/feopp.vo                            
     0m13.18s |   773772 ko | Specific/solinas32_2e382m105_16limbs/fesquareDisplay.log                  
     0m13.17s |   757228 ko | Specific/solinas64_2e196m15_4limbs/fecarry.vo                             
     0m13.17s |   758904 ko | Specific/solinas64_2e198m17_4limbs/fecarry.vo                             
     0m13.17s |   756780 ko | Specific/solinas64_2e206m5_4limbs/fecarry.vo                              
     0m13.15s |   741548 ko | Specific/montgomery64_2e189m25_3limbs/feopp.vo                            
     0m13.15s |   776412 ko | Specific/solinas32_2e379m19_16limbs/fesquareDisplay.log                   
     0m13.15s |   756528 ko | Specific/solinas64_2e191m19_4limbs/fecarry.vo                             
     0m13.14s |   741652 ko | Specific/montgomery64_2e191m19_3limbs/feopp.vo                            
     0m13.14s |   756896 ko | Specific/solinas64_2e174m17_4limbs/fecarry.vo                             
     0m13.14s |   758524 ko | Specific/solinas64_2e190m11_4limbs/fecarry.vo                             
     0m13.13s |   740772 ko | Specific/montgomery64_2e150m3_3limbs/feopp.vo                             
     0m13.13s |   756524 ko | Specific/solinas64_2e189m25_4limbs/fecarry.vo                             
     0m13.12s |   742276 ko | Specific/montgomery64_2e174m3_3limbs/feopp.vo                             
     0m13.11s |   741612 ko | Specific/montgomery64_2e192m2e64m1_3limbs/feopp.vo                        
     0m13.11s |   757484 ko | Specific/solinas64_2e194m33_4limbs/fecarry.vo                             
     0m13.10s |   740304 ko | Specific/montgomery64_2e141m9_3limbs/feopp.vo                             
     0m13.10s |   741108 ko | Specific/montgomery64_2e150m5_3limbs/feopp.vo                             
     0m13.10s |   741364 ko | Specific/montgomery64_2e158m15_3limbs/feopp.vo                            
     0m13.10s |   742516 ko | Specific/solinas32_2e166m5_6limbs/feadd.vo                                
     0m13.09s |   755640 ko | Specific/solinas64_2e171m19_4limbs/fecarry.vo                             
     0m13.08s |   741744 ko | Specific/montgomery64_2e166m5_3limbs/feopp.vo                             
     0m13.08s |   755620 ko | Specific/solinas64_2e222m117_4limbs/fecarry.vo                            
     0m13.07s |   741608 ko | Specific/montgomery64_2e165m25_3limbs/feopp.vo                            
     0m13.07s |   755532 ko | Specific/solinas64_2e174m3_4limbs/fecarry.vo                              
     0m13.06s |   740160 ko | Specific/montgomery64_2e130m5_3limbs/feopp.vo                             
     0m13.06s |   744264 ko | Specific/solinas32_2e150m5_6limbs/feadd.vo                                
     0m13.06s |   753580 ko | Specific/solinas64_2e158m15_4limbs/fecarry.vo                             
     0m13.04s |   727240 ko | Specific/montgomery32_2e150m3_5limbs/fenz.vo                              
     0m13.04s |   751344 ko | Specific/solinas64_2e166m5_4limbs/fecarry.vo                              
     0m13.03s |   744428 ko | Specific/solinas32_2e158m15_6limbs/feadd.vo                               
     0m13.02s |   727040 ko | Specific/montgomery32_2e137m13_5limbs/fenz.vo                             
     0m13.00s |   743776 ko | Specific/solinas32_2e150m3_6limbs/feadd.vo                                
     0m13.00s |   742436 ko | Specific/solinas32_2e152m17_6limbs/feadd.vo                               
     0m12.99s |   752028 ko | Specific/solinas64_2e150m3_4limbs/fecarry.vo                              
     0m12.97s |   740684 ko | Specific/montgomery64_2e140m27_3limbs/feopp.vo                            
     0m12.96s |   743268 ko | Specific/solinas32_2e140m27_6limbs/feadd.vo                               
     0m12.96s |   752812 ko | Specific/solinas64_2e152m17_4limbs/fecarry.vo                             
     0m12.95s |   740876 ko | Specific/montgomery64_2e152m17_3limbs/feopp.vo                            
     0m12.94s |   751992 ko | Specific/solinas64_2e150m5_4limbs/fecarry.vo                              
     0m12.93s |   697396 ko | Specific/solinas32_2e224m2e96p1_10limbs/Synthesis.vo                      
     0m12.92s |   752888 ko | Specific/solinas64_2e140m27_4limbs/fecarry.vo                             
     0m12.92s |   753420 ko | Specific/solinas64_2e141m9_4limbs/fecarry.vo                              
     0m12.91s |   726736 ko | Specific/montgomery32_2e158m15_5limbs/fenz.vo                             
     0m12.89s |   726928 ko | Specific/montgomery32_2e152m17_5limbs/fenz.vo                             
     0m12.88s |   726880 ko | Specific/montgomery32_2e129m25_5limbs/fenz.vo                             
     0m12.88s |   742984 ko | Specific/solinas32_2e137m13_6limbs/feadd.vo                               
     0m12.88s |   742028 ko | Specific/solinas32_2e141m9_6limbs/feadd.vo                                
     0m12.87s |   741596 ko | Specific/montgomery64_2e174m17_3limbs/feopp.vo                            
     0m12.86s |   724788 ko | Specific/montgomery64_2e129m25_3limbs/fenz.vo                             
     0m12.86s |   747336 ko | Specific/solinas32_2e137m13_5limbs/fesub.vo                               
     0m12.85s |   746632 ko | Specific/solinas32_2e130m5_6limbs/feadd.vo                                
     0m12.85s |   750936 ko | Specific/solinas64_2e130m5_4limbs/fecarry.vo                              
     0m12.84s |   746532 ko | Specific/solinas32_2e129m25_6limbs/feadd.vo                               
     0m12.83s |   726784 ko | Specific/montgomery32_2e141m9_5limbs/fenz.vo                              
     0m12.83s |   768012 ko | Specific/solinas32_2e383m31_15limbs/fesquareDisplay.log                   
     0m12.82s |   726928 ko | Specific/montgomery32_2e140m27_5limbs/fenz.vo                             
     0m12.81s |   751896 ko | Specific/solinas64_2e137m13_4limbs/fecarry.vo                             
     0m12.80s |   740616 ko | Specific/montgomery64_2e137m13_3limbs/feopp.vo                            
     0m12.79s |   675088 ko | Specific/solinas64_2e389m21_8limbs/Synthesis.vo                           
     0m12.78s |   746608 ko | Specific/solinas32_2e130m5_5limbs/fesub.vo                                
     0m12.77s |   726800 ko | Specific/montgomery32_2e130m5_5limbs/fenz.vo                              
     0m12.77s |   726616 ko | Specific/montgomery32_2e150m5_5limbs/fenz.vo                              
     0m12.74s |   654648 ko | Util/ZRange/LandLorBounds.vo                                              
     0m12.72s |   746776 ko | Specific/solinas32_2e129m25_5limbs/fesub.vo                               
     0m12.72s |   751156 ko | Specific/solinas64_2e165m25_4limbs/fecarry.vo                             
     0m12.71s |   674220 ko | Specific/solinas64_2e384m317_8limbs/Synthesis.vo                          
     0m12.70s |   686688 ko | Specific/solinas64_2e416m2e208m1_8limbs/Synthesis.vo                      
     0m12.69s |   764596 ko | Specific/solinas32_2e256m2e32m977_12limbs/femulDisplay.log                
     0m12.63s |   740424 ko | Specific/NISTP256/AMD128/feopp.vo                                         
     0m12.58s |   675492 ko | Specific/solinas64_2e383m421_8limbs/Synthesis.vo                          
     0m12.56s |   739012 ko | Specific/solinas64_2e285m9_5limbs/feadd.vo                                
     0m12.55s |   675116 ko | Specific/solinas64_2e383m187_8limbs/Synthesis.vo                          
     0m12.54s |   749708 ko | Specific/solinas64_2e129m25_4limbs/fecarry.vo                             
     0m12.53s |   675160 ko | Specific/solinas64_2e383m31_8limbs/Synthesis.vo                           
     0m12.52s |   774640 ko | Specific/solinas32_2e389m21_15limbs/femulDisplay.log                      
     0m12.51s |   599552 ko | Primitives/MxDHRepChange.vo                                               
     0m12.48s |   724880 ko | Specific/montgomery64_2e130m5_3limbs/fenz.vo                              
     0m12.48s |   724812 ko | Specific/montgomery64_2e137m13_3limbs/fenz.vo                             
     0m12.48s |   738708 ko | Specific/solinas64_2e291m19_5limbs/feadd.vo                               
     0m12.47s |   672352 ko | Specific/solinas64_2e379m19_8limbs/Synthesis.vo                           
     0m12.45s |   702900 ko | Specific/solinas32_2e192m2e64m1_10limbs/Synthesis.vo                      
     0m12.41s |   725116 ko | Specific/montgomery64_2e140m27_3limbs/fenz.vo                             
     0m12.41s |   724744 ko | Specific/montgomery64_2e174m3_3limbs/fenz.vo                              
     0m12.39s |   724972 ko | Specific/montgomery64_2e166m5_3limbs/fenz.vo                              
     0m12.37s |   724992 ko | Specific/montgomery64_2e189m25_3limbs/fenz.vo                             
     0m12.37s |   724532 ko | Specific/montgomery64_2e192m2e64m1_3limbs/fenz.vo                         
     0m12.37s |   738520 ko | Specific/solinas64_2e255m765_5limbs/feadd.vo                              
     0m12.36s |   738268 ko | Specific/X25519/C64/feadd.vo                                              
     0m12.36s |   725260 ko | Specific/montgomery64_2e152m17_3limbs/fenz.vo                             
     0m12.36s |   725144 ko | Specific/montgomery64_2e165m25_3limbs/fenz.vo                             
     0m12.36s |   724836 ko | Specific/montgomery64_2e171m19_3limbs/fenz.vo                             
     0m12.36s |   724704 ko | Specific/montgomery64_2e191m19_3limbs/fenz.vo                             
     0m12.35s |   724484 ko | Specific/montgomery64_2e150m3_3limbs/fenz.vo                              
     0m12.35s |   725248 ko | Specific/montgomery64_2e150m5_3limbs/fenz.vo                              
     0m12.35s |   737944 ko | Specific/solinas64_2e255m19_5limbs_donna/feadd.vo                         
     0m12.34s |   724764 ko | Specific/montgomery64_2e174m17_3limbs/fenz.vo                             
     0m12.34s |   725108 ko | Specific/montgomery64_2e190m11_3limbs/fenz.vo                             
     0m12.34s |   736600 ko | Specific/solinas64_2e256m2e224p2e192p2e96m1_5limbs/feadd.vo               
     0m12.33s |   724768 ko | Specific/montgomery64_2e158m15_3limbs/fenz.vo                             
     0m12.33s |   738256 ko | Specific/solinas64_2e255m19_5limbs/feadd.vo                               
     0m12.32s |   739160 ko | Specific/solinas64_2e235m15_4limbs/fesub.vo                               
     0m12.32s |   737532 ko | Specific/solinas64_2e235m15_5limbs/feadd.vo                               
     0m12.31s |   725044 ko | Specific/montgomery64_2e141m9_3limbs/fenz.vo                              
     0m12.31s |   738360 ko | Specific/solinas64_2e251m9_5limbs/feadd.vo                                
     0m12.30s |   736028 ko | Specific/solinas64_2e256m189_5limbs/feadd.vo                              
     0m12.28s |   738072 ko | Specific/solinas64_2e243m9_5limbs/feadd.vo                                
     0m12.26s |   772352 ko | Specific/solinas32_2e379m19_15limbs/femulDisplay.log                      
     0m12.24s |   671960 ko | Specific/solinas64_2e369m25_8limbs/Synthesis.vo                           
     0m12.23s |   739312 ko | Specific/solinas64_2e226m5_4limbs/fesub.vo                                
     0m12.22s |   737972 ko | Specific/solinas64_2e224m2e96p1_5limbs/feadd.vo                           
     0m12.21s |   740784 ko | Specific/solinas64_2e230m27_4limbs/fesub.vo                               
     0m12.20s |   786956 ko | Specific/solinas32_2e416m2e208m1_16limbs/fesquareDisplay.log              
     0m12.20s |   739564 ko | Specific/solinas64_2e230m27_5limbs/feadd.vo                               
     0m12.19s |   739116 ko | Specific/solinas64_2e206m5_4limbs/fesub.vo                                
     0m12.19s |   737248 ko | Specific/solinas64_2e213m3_5limbs/feadd.vo                                
     0m12.18s |   737192 ko | Specific/solinas64_2e212m29_5limbs/feadd.vo                               
     0m12.18s |   738124 ko | Specific/solinas64_2e213m3_4limbs/fesub.vo                                
     0m12.18s |   738308 ko | Specific/solinas64_2e216m2e108m1_4limbs/fesub.vo                          
     0m12.18s |   738536 ko | Specific/solinas64_2e226m5_5limbs/feadd.vo                                
     0m12.17s |   737392 ko | Specific/solinas64_2e216m2e108m1_5limbs/feadd.vo                          
     0m12.16s |   738816 ko | Specific/solinas64_2e222m117_4limbs/fesub.vo                              
     0m12.15s |   738360 ko | Specific/solinas64_2e222m117_5limbs/feadd.vo                              
     0m12.14s |   771620 ko | Specific/solinas32_2e383m31_15limbs/femulDisplay.log                      
     0m12.13s |   738096 ko | Specific/solinas64_2e192m2e64m1_5limbs/feadd.vo                           
     0m12.12s |   736056 ko | Specific/solinas32_2e127m1_5limbs/feadd.vo                                
     0m12.11s |   738532 ko | Specific/solinas64_2e198m17_5limbs/feadd.vo                               
     0m12.11s |   738040 ko | Specific/solinas64_2e266m3_5limbs/feadd.vo                                
     0m12.10s |   738352 ko | Specific/solinas64_2e198m17_4limbs/fesub.vo                               
     0m12.10s |   738664 ko | Specific/solinas64_2e221m3_4limbs/fesub.vo                                
     0m12.09s |   738192 ko | Specific/solinas64_2e206m5_5limbs/feadd.vo                                
     0m12.08s |   788632 ko | Specific/solinas32_2e416m2e208m1_16limbs/femulDisplay.log                 
     0m12.08s |   737976 ko | Specific/solinas64_2e194m33_5limbs/feadd.vo                               
     0m12.08s |   737020 ko | Specific/solinas64_2e196m15_5limbs/feadd.vo                               
     0m12.08s |   737520 ko | Specific/solinas64_2e221m3_5limbs/feadd.vo                                
     0m12.07s |   737784 ko | Specific/solinas64_2e190m11_4limbs/fesub.vo                               
     0m12.07s |   737512 ko | Specific/solinas64_2e190m11_5limbs/feadd.vo                               
     0m12.06s |   768676 ko | Specific/solinas32_2e369m25_15limbs/femulDisplay.log                      
     0m12.05s |   737544 ko | Specific/solinas64_2e212m29_4limbs/fesub.vo                               
     0m12.01s |   768692 ko | Specific/solinas32_2e389m21_15limbs/fesquareDisplay.log                   
     0m12.01s |   738104 ko | Specific/solinas64_2e189m25_5limbs/feadd.vo                               
     0m11.99s |   737732 ko | Specific/solinas64_2e191m19_5limbs/feadd.vo                               
     0m11.99s |   737952 ko | Specific/solinas64_2e196m15_4limbs/fesub.vo                               
     0m11.98s |   738372 ko | Specific/solinas64_2e191m19_4limbs/fesub.vo                               
     0m11.97s |   737492 ko | Specific/solinas64_2e194m33_4limbs/fesub.vo                               
     0m11.96s |   738260 ko | Specific/solinas64_2e174m17_4limbs/fesub.vo                               
     0m11.94s |   738644 ko | Specific/solinas64_2e158m15_4limbs/fesub.vo                               
     0m11.94s |   738196 ko | Specific/solinas64_2e174m3_4limbs/fesub.vo                                
     0m11.93s |   675240 ko | Specific/solinas64_2e382m105_8limbs/Synthesis.vo                          
     0m11.92s |   738148 ko | Specific/solinas64_2e171m19_4limbs/fesub.vo                               
     0m11.90s |   738640 ko | Specific/solinas64_2e166m5_4limbs/fesub.vo                                
     0m11.89s |   737792 ko | Specific/solinas64_2e137m13_4limbs/fesub.vo                               
     0m11.88s |   764708 ko | Specific/solinas32_2e338m15_14limbs/femulDisplay.log                      
     0m11.88s |   738588 ko | Specific/solinas64_2e165m25_4limbs/fesub.vo                               
     0m11.87s |   737944 ko | Specific/solinas64_2e129m25_4limbs/fesub.vo                               
     0m11.86s |   769564 ko | Specific/solinas32_2e379m19_15limbs/fesquareDisplay.log                   
     0m11.85s |   736916 ko | Specific/solinas64_2e140m27_4limbs/fesub.vo                               
     0m11.84s |   738220 ko | Specific/solinas64_2e152m17_4limbs/fesub.vo                               
     0m11.83s |   737868 ko | Specific/solinas64_2e130m5_4limbs/fesub.vo                                
     0m11.83s |   737992 ko | Specific/solinas64_2e150m3_4limbs/fesub.vo                                
     0m11.83s |   738124 ko | Specific/solinas64_2e150m5_4limbs/fesub.vo                                
     0m11.82s |   737508 ko | Specific/solinas64_2e141m9_4limbs/fesub.vo                                
     0m11.81s |   778416 ko | Specific/solinas32_2e468m17_18limbs/fesquareDisplay.log                   
     0m11.80s |   735672 ko | Specific/solinas32_2e130m5_5limbs/feadd.vo                                
     0m11.77s |   730336 ko | Specific/montgomery64_2e127m1_2limbs/feopp.vo                             
     0m11.77s |   737772 ko | Specific/solinas64_2e171m19_3limbs/fecarry.vo                             
     0m11.77s |   737356 ko | Specific/solinas64_2e192m2e64m1_4limbs/fesub.vo                           
     0m11.75s |   737148 ko | Specific/solinas32_2e129m25_5limbs/feadd.vo                               
     0m11.75s |   738264 ko | Specific/solinas64_2e166m5_3limbs/fecarry.vo                              
     0m11.74s |   736460 ko | Specific/solinas32_2e137m13_5limbs/feadd.vo                               
     0m11.74s |   737848 ko | Specific/solinas64_2e129m25_3limbs/fecarry.vo                             
     0m11.74s |   738420 ko | Specific/solinas64_2e174m3_3limbs/fecarry.vo                              
     0m11.71s |   737556 ko | Specific/solinas64_2e150m5_3limbs/fecarry.vo                              
     0m11.71s |   737136 ko | Specific/solinas64_2e165m25_3limbs/fecarry.vo                             
     0m11.70s |   594204 ko | Arithmetic/Saturated/MontgomeryAPI.vo                                     
     0m11.68s |   738344 ko | Specific/solinas64_2e127m1_3limbs/fecarry.vo                              
     0m11.67s |   738092 ko | Specific/solinas64_2e150m3_3limbs/fecarry.vo                              
     0m11.67s |   737624 ko | Specific/solinas64_2e152m17_3limbs/fecarry.vo                             
     0m11.67s |   738160 ko | Specific/solinas64_2e158m15_3limbs/fecarry.vo                             
     0m11.67s |   737984 ko | Specific/solinas64_2e189m25_4limbs/fesub.vo                               
     0m11.66s |   738120 ko | Specific/solinas64_2e137m13_3limbs/fecarry.vo                             
     0m11.66s |   738216 ko | Specific/solinas64_2e141m9_3limbs/fecarry.vo                              
     0m11.64s |   765932 ko | Specific/solinas32_2e369m25_15limbs/fesquareDisplay.log                   
     0m11.64s |   737624 ko | Specific/solinas64_2e130m5_3limbs/fecarry.vo                              
     0m11.63s |   738236 ko | Specific/solinas64_2e140m27_3limbs/fecarry.vo                             
     0m11.58s |   758124 ko | Specific/solinas32_2e255m765_13limbs/femulDisplay.log                     
     0m11.53s |   770632 ko | Specific/montgomery64_2e384m317_6limbs/femulDisplay.log                   
     0m11.49s |   771128 ko | Specific/montgomery64_2e383m31_6limbs/femulDisplay.log                    
     0m11.49s |   738268 ko | Specific/solinas64_2e174m17_3limbs/fecarry.vo                             
     0m11.45s |   770600 ko | Specific/montgomery64_2e338m15_6limbs/femulDisplay.log                    
     0m11.44s |   770528 ko | Specific/montgomery64_2e382m105_6limbs/femulDisplay.log                   
     0m11.42s |   770792 ko | Specific/montgomery64_2e369m25_6limbs/femulDisplay.log                    
     0m11.41s |   722828 ko | Specific/montgomery32_2e127m1_4limbs/fenz.vo                              
     0m11.39s |   770912 ko | Specific/montgomery64_2e383m187_6limbs/femulDisplay.log                   
     0m11.38s |   770900 ko | Specific/montgomery64_2e379m19_6limbs/femulDisplay.log                    
     0m11.37s |   771144 ko | Specific/montgomery64_2e336m3_6limbs/femulDisplay.log                     
     0m11.36s |   770684 ko | Specific/montgomery64_2e336m17_6limbs/femulDisplay.log                    
     0m11.36s |   770736 ko | Specific/montgomery64_2e383m421_6limbs/femulDisplay.log                   
     0m11.29s |   728616 ko | Specific/solinas64_2e230m27_4limbs/feadd.vo                               
     0m11.28s |   765924 ko | Specific/montgomery32_2e189m25_6limbs/femulDisplay.log                    
     0m11.25s |   764600 ko | Specific/montgomery32_2e192m2e64m1_6limbs/femulDisplay.log                
     0m11.25s |   770612 ko | Specific/montgomery64_2e384m2e128m2e96p2e32m1_6limbs/femulDisplay.log     
     0m11.24s |   731764 ko | Specific/solinas64_2e206m5_4limbs/feadd.vo                                
     0m11.24s |   728996 ko | Specific/solinas64_2e216m2e108m1_4limbs/feadd.vo                          
     0m11.24s |   728248 ko | Specific/solinas64_2e221m3_4limbs/feadd.vo                                
     0m11.24s |   727688 ko | Specific/solinas64_2e222m117_4limbs/feadd.vo                              
     0m11.22s |   772884 ko | Specific/solinas32_2e322m2e161m1_14limbs/femulDisplay.log                 
     0m11.22s |   729340 ko | Specific/solinas64_2e226m5_4limbs/feadd.vo                                
     0m11.21s |   730752 ko | Specific/solinas64_2e194m33_4limbs/feadd.vo                               
     0m11.21s |   729768 ko | Specific/solinas64_2e235m15_4limbs/feadd.vo                               
     0m11.19s |   730048 ko | Specific/solinas64_2e213m3_4limbs/feadd.vo                                
     0m11.18s |   730008 ko | Specific/solinas64_2e212m29_4limbs/feadd.vo                               
     0m11.17s |   718160 ko | Specific/montgomery64_2e127m1_2limbs/fenz.vo                              
     0m11.15s |   770336 ko | Specific/montgomery64_2e322m2e161m1_6limbs/femulDisplay.log               
     0m11.14s |   598332 ko | Arithmetic/Saturated/Core.vo                                              
     0m11.13s |   731696 ko | Specific/solinas64_2e196m15_4limbs/feadd.vo                               
     0m11.12s |   770996 ko | Specific/montgomery64_2e384m79x2e376m1_6limbs/femulDisplay.log            
     0m11.11s |   729992 ko | Specific/solinas64_2e192m2e64m1_4limbs/feadd.vo                           
     0m11.09s |   763608 ko | Specific/solinas32_2e256m2e32m977_12limbs/fesquareDisplay.log             
     0m11.09s |   729824 ko | Specific/solinas64_2e190m11_4limbs/feadd.vo                               
     0m11.09s |   730484 ko | Specific/solinas64_2e198m17_4limbs/feadd.vo                               
     0m11.07s |   770260 ko | Specific/montgomery64_2e384m5x2e368m1_6limbs/femulDisplay.log             
     0m11.06s |   729748 ko | Specific/solinas64_2e191m19_4limbs/feadd.vo                               
     0m11.01s |   730388 ko | Specific/solinas64_2e174m17_4limbs/feadd.vo                               
     0m11.01s |   729888 ko | Specific/solinas64_2e189m25_4limbs/feadd.vo                               
     0m10.99s |   730252 ko | Specific/solinas64_2e174m3_4limbs/feadd.vo                                
     0m10.98s |   729392 ko | Specific/solinas64_2e165m25_4limbs/feadd.vo                               
     0m10.98s |   729680 ko | Specific/solinas64_2e171m19_3limbs/fesub.vo                               
     0m10.97s |   729120 ko | Specific/solinas64_2e166m5_4limbs/feadd.vo                                
     0m10.97s |   728972 ko | Specific/solinas64_2e174m17_3limbs/fesub.vo                               
     0m10.97s |   729276 ko | Specific/solinas64_2e174m3_3limbs/fesub.vo                                
     0m10.96s |   729548 ko | Specific/solinas64_2e150m3_4limbs/feadd.vo                                
     0m10.96s |   729116 ko | Specific/solinas64_2e171m19_4limbs/feadd.vo                               
     0m10.95s |   728416 ko | Specific/solinas64_2e137m13_4limbs/feadd.vo                               
     0m10.95s |   729128 ko | Specific/solinas64_2e140m27_4limbs/feadd.vo                               
     0m10.95s |   729096 ko | Specific/solinas64_2e150m5_4limbs/feadd.vo                                
     0m10.95s |   728872 ko | Specific/solinas64_2e158m15_4limbs/feadd.vo                               
     0m10.93s |   729160 ko | Specific/solinas64_2e152m17_4limbs/feadd.vo                               
     0m10.92s |   728836 ko | Specific/solinas64_2e129m25_4limbs/feadd.vo                               
     0m10.91s |   728168 ko | Specific/solinas64_2e130m5_4limbs/feadd.vo                                
     0m10.91s |   731512 ko | Specific/solinas64_2e158m15_3limbs/fesub.vo                               
     0m10.90s |   728768 ko | Specific/solinas64_2e141m9_4limbs/feadd.vo                                
     0m10.90s |   729372 ko | Specific/solinas64_2e152m17_3limbs/fesub.vo                               
     0m10.88s |   732304 ko | Specific/solinas64_2e166m5_3limbs/fesub.vo                                
     0m10.86s |   728952 ko | Specific/solinas64_2e150m5_3limbs/fesub.vo                                
     0m10.85s |   728928 ko | Specific/solinas64_2e150m3_3limbs/fesub.vo                                
     0m10.83s |   728568 ko | Specific/solinas64_2e140m27_3limbs/fesub.vo                               
     0m10.82s |   681500 ko | Specific/solinas32_2e235m15_9limbs/Synthesis.vo                           
     0m10.81s |   729780 ko | Specific/solinas64_2e127m1_3limbs/fesub.vo                                
     0m10.80s |   729532 ko | Specific/solinas64_2e130m5_3limbs/fesub.vo                                
     0m10.80s |   728776 ko | Specific/solinas64_2e141m9_3limbs/fesub.vo                                
