       Time |    Peak Mem | File Name                                                                 
   0m22.53s |   844928 ko | Specific/solinas64_2e256m2e224p2e192p2e96m1_5limbs/freeze.vo              
   0m22.52s |   881584 ko | Specific/solinas64_2e174m3_4limbs/femul.vo                                
   0m22.52s |   857508 ko | Specific/solinas64_2e256m189_5limbs/freeze.vo                             
   0m22.49s |   874796 ko | Specific/solinas64_2e243m9_5limbs/freeze.vo                               
   0m22.46s |   832104 ko | Specific/solinas64_2e221m3_4limbs/femul.vo                                
   0m22.45s |   831368 ko | Specific/solinas64_2e256m4294968273_9limbs/feadd.vo                       
   0m22.44s |   831572 ko | Specific/solinas32_2e235m15_9limbs/feadd.vo                               
   0m22.44s |   831448 ko | Specific/solinas32_2e243m9_9limbs/feadd.vo                                
   0m22.43s |   874520 ko | Specific/solinas32_2e150m5_7limbs/fecarry.vo                              
   0m22.42s |   833044 ko | Specific/solinas64_2e230m27_4limbs/femul.vo                               
   0m22.41s |   890684 ko | Specific/solinas32_2e189m25_7limbs/fecarry.vo                             
   0m22.41s |   695944 ko | Specific/solinas64_2e511m187_10limbs/Synthesis.vo                         
   0m22.40s |   831308 ko | Specific/solinas32_2e226m5_9limbs/feadd.vo                                
   0m22.39s |   843536 ko | Specific/solinas64_2e213m3_4limbs/femul.vo                                
   0m22.37s |   878984 ko | Specific/solinas32_2e158m15_7limbs/fecarry.vo                             
   0m22.37s |   830236 ko | Specific/solinas32_2e230m27_9limbs/feadd.vo                               
   0m22.34s |   862816 ko | Specific/solinas32_2e190m11_8limbs/fesub.vo                               
   0m22.34s |   918384 ko | Specific/solinas64_2e198m17_5limbs/freeze.vo                              
   0m22.34s |   706036 ko | Specific/solinas64_2e512m569_10limbs/Synthesis.vo                         
   0m22.33s |   918880 ko | Specific/solinas64_2e221m3_5limbs/freeze.vo                               
   0m22.32s |   846420 ko | Specific/solinas32_2e222m117_9limbs/feadd.vo                              
   0m22.31s |   902576 ko | Specific/solinas32_2e190m11_7limbs/fecarry.vo                             
   0m22.30s |   899616 ko | Specific/solinas32_2e166m5_7limbs/fecarry.vo                              
   0m22.30s |   831060 ko | Specific/solinas32_2e206m5_9limbs/feadd.vo                                
   0m22.30s |   917372 ko | Specific/solinas64_2e189m25_5limbs/freeze.vo                              
   0m22.29s |   831108 ko | Specific/solinas32_2e221m3_8limbs/fesub.vo                                
   0m22.28s |   831232 ko | Specific/solinas32_2e212m29_8limbs/fesub.vo                               
   0m22.28s |   908880 ko | Specific/solinas64_2e196m15_5limbs/freeze.vo                              
   0m22.28s |   859984 ko | Specific/solinas64_2e235m15_5limbs/freeze.vo                              
   0m22.27s |   851296 ko | Specific/solinas64_2e191m19_4limbs/femul.vo                               
   0m22.26s |   873752 ko | Specific/solinas32_2e150m3_7limbs/fecarry.vo                              
   0m22.26s |   850848 ko | Specific/solinas64_2e190m11_4limbs/femul.vo                               
   0m22.25s |   887756 ko | Specific/solinas32_2e174m17_7limbs/fecarry.vo                             
   0m22.24s |   876072 ko | Specific/solinas32_2e191m19_9limbs/feadd.vo                               
   0m22.24s |   830328 ko | Specific/solinas32_2e212m29_9limbs/feadd.vo                               
   0m22.24s |   732040 ko | Specific/solinas32_2e321m9_13limbs/Synthesis.vo                           
   0m22.22s |   831276 ko | Specific/solinas32_2e213m3_9limbs/feadd.vo                                
   0m22.22s |   863988 ko | Specific/solinas64_2e171m19_4limbs/femul.vo                               
   0m22.22s |   893136 ko | Specific/solinas64_2e230m27_5limbs/freeze.vo                              
   0m22.21s |   848112 ko | Specific/solinas32_2e174m3_8limbs/fesub.vo                                
   0m22.20s |   830320 ko | Specific/solinas32_2e194m33_9limbs/feadd.vo                               
   0m22.19s |   873864 ko | Specific/solinas32_2e129m25_5limbs/freeze.vo                              
   0m22.19s |   849472 ko | Specific/solinas32_2e171m19_7limbs/fecarry.vo                             
   0m22.19s |   831220 ko | Specific/solinas32_2e198m17_9limbs/feadd.vo                               
   0m22.19s |   887160 ko | Specific/solinas64_2e192m2e64m1_5limbs/freeze.vo                          
   0m22.19s |   831116 ko | Specific/solinas64_2e255m19_5limbs_donna/fesquare.vo                      
   0m22.18s |   831048 ko | Specific/solinas32_2e206m5_8limbs/fesub.vo                                
   0m22.17s |   839012 ko | Specific/solinas32_2e213m3_8limbs/fesub.vo                                
   0m22.17s |   859300 ko | Specific/solinas64_2e216m2e108m1_5limbs/freeze.vo                         
   0m22.16s |   861768 ko | Specific/solinas32_2e152m17_7limbs/fecarry.vo                             
   0m22.16s |   832972 ko | Specific/solinas32_2e216m2e108m1_8limbs/fesub.vo                          
   0m22.16s |   849644 ko | Specific/solinas64_2e129m25_4limbs/femul.vo                               
   0m22.15s |   832572 ko | Specific/X25519/C64/fesquare.vo                                           
   0m22.13s |   852240 ko | Specific/solinas32_2e174m3_7limbs/fecarry.vo                              
   0m22.13s |   845708 ko | Specific/solinas32_2e191m19_8limbs/fesub.vo                               
   0m22.11s |   843624 ko | Specific/solinas32_2e192m2e64m1_9limbs/feadd.vo                           
   0m22.10s |   611128 ko | Arithmetic/Core.vo                                                        
   0m22.10s |   837268 ko | Specific/montgomery32_2e285m9_9limbs/fenz.vo                              
   0m22.10s |   881432 ko | Specific/solinas32_2e140m27_7limbs/fecarry.vo                             
   0m22.10s |   830996 ko | Specific/solinas32_2e198m17_8limbs/fesub.vo                               
   0m22.09s |   848696 ko | Specific/solinas64_2e226m5_5limbs/freeze.vo                               
   0m22.08s |   830144 ko | Specific/solinas32_2e194m33_8limbs/fesub.vo                               
   0m22.07s |   843844 ko | Specific/solinas32_2e130m5_5limbs/freeze.vo                               
   0m22.07s |   832188 ko | Specific/solinas32_2e165m25_8limbs/fesub.vo                               
   0m22.07s |   848636 ko | Specific/solinas64_2e194m33_5limbs/freeze.vo                              
   0m22.06s |   830376 ko | Specific/solinas32_2e221m3_9limbs/feadd.vo                                
   0m22.04s |   861644 ko | Specific/solinas32_2e141m9_7limbs/fecarry.vo                              
   0m22.03s |   831128 ko | Specific/solinas32_2e189m25_8limbs/fesub.vo                               
   0m22.03s |   830316 ko | Specific/solinas32_2e196m15_9limbs/feadd.vo                               
   0m22.02s |   783108 ko | Specific/montgomery64_2e338m15_6limbs/fenz.vo                             
   0m22.01s |   831092 ko | Specific/solinas64_2e194m33_4limbs/femul.vo                               
   0m22.00s |   832424 ko | Specific/solinas64_2e158m15_4limbs/femul.vo                               
   0m21.99s |   830308 ko | Specific/solinas64_2e166m5_4limbs/femul.vo                                
   0m21.98s |   813728 ko | Specific/montgomery32_2e266m3_9limbs/fenz.vo                              
   0m21.97s |   830140 ko | Specific/solinas32_2e196m15_8limbs/fesub.vo                               
   0m21.96s |   781028 ko | Specific/montgomery64_2e369m25_6limbs/fenz.vo                             
   0m21.96s |   781012 ko | Specific/montgomery64_2e383m187_6limbs/fenz.vo                            
   0m21.96s |   780872 ko | Specific/montgomery64_2e384m5x2e368m1_6limbs/fenz.vo                      
   0m21.95s |   831204 ko | Specific/solinas32_2e171m19_8limbs/fesub.vo                               
   0m21.94s |   780960 ko | Specific/montgomery64_2e336m3_6limbs/fenz.vo                              
   0m21.94s |   780896 ko | Specific/montgomery64_2e379m19_6limbs/fenz.vo                             
   0m21.94s |   782916 ko | Specific/montgomery64_2e382m105_6limbs/fenz.vo                            
   0m21.93s |   781040 ko | Specific/montgomery64_2e322m2e161m1_6limbs/fenz.vo                        
   0m21.93s |   862908 ko | Specific/solinas64_2e189m25_4limbs/femul.vo                               
   0m21.92s |   780928 ko | Specific/montgomery64_2e321m9_6limbs/fenz.vo                              
   0m21.92s |   780796 ko | Specific/montgomery64_2e383m421_6limbs/fenz.vo                            
   0m21.92s |   782848 ko | Specific/montgomery64_2e384m79x2e376m1_6limbs/fenz.vo                     
   0m21.92s |   832360 ko | Specific/solinas64_2e226m5_4limbs/femul.vo                                
   0m21.91s |   782996 ko | Specific/montgomery64_2e336m17_6limbs/fenz.vo                             
   0m21.91s |   780916 ko | Specific/montgomery64_2e384m317_6limbs/fenz.vo                            
   0m21.91s |   845688 ko | Specific/solinas32_2e174m17_8limbs/fesub.vo                               
   0m21.89s |   783088 ko | Specific/montgomery64_2e383m31_6limbs/fenz.vo                             
   0m21.89s |   695856 ko | Specific/solinas64_2e511m481_10limbs/Synthesis.vo                         
   0m21.88s |   900784 ko | Specific/solinas32_2e165m25_7limbs/fecarry.vo                             
   0m21.87s |   781000 ko | Specific/montgomery64_2e384m2e128m2e96p2e32m1_6limbs/fenz.vo              
   0m21.86s |   831816 ko | Specific/montgomery32_2e165m25_6limbs/feopp.vo                            
   0m21.86s |   867536 ko | Specific/solinas64_2e222m117_4limbs/femul.vo                              
   0m21.85s |   849516 ko | Specific/montgomery32_2e191m19_6limbs/feopp.vo                            
   0m21.84s |   830472 ko | Specific/solinas64_2e141m9_4limbs/femul.vo                                
   0m21.82s |   832444 ko | Specific/montgomery32_2e190m11_6limbs/feopp.vo                            
   0m21.81s |   848944 ko | Specific/montgomery32_2e192m2e64m1_6limbs/feopp.vo                        
   0m21.79s |   852456 ko | Specific/solinas64_2e198m17_4limbs/femul.vo                               
   0m21.77s |   832416 ko | Specific/montgomery32_2e189m25_6limbs/feopp.vo                            
   0m21.74s |   849072 ko | Specific/solinas32_2e127m1_5limbs/freeze.vo                               
   0m21.73s |   824052 ko | Specific/montgomery32_2e174m17_6limbs/feopp.vo                            
   0m21.64s |   847104 ko | Specific/solinas64_2e450m2e225m1_8limbs/feadd.vo                          
   0m21.63s |   827256 ko | Specific/montgomery32_2e171m19_6limbs/feopp.vo                            
   0m21.58s |   849204 ko | Specific/solinas64_2e174m17_4limbs/femul.vo                               
   0m21.55s |   863060 ko | Specific/solinas32_2e137m13_5limbs/freeze.vo                              
   0m21.50s |   831808 ko | Specific/montgomery32_2e166m5_6limbs/feopp.vo                             
   0m21.50s |   835020 ko | Specific/solinas64_2e480m2e240m1_8limbs/feadd.vo                          
   0m21.48s |   833848 ko | Specific/solinas64_2e165m25_4limbs/femul.vo                               
   0m21.46s |   831312 ko | Specific/solinas64_2e206m5_4limbs/femul.vo                                
   0m21.40s |   738868 ko | bbv/src/bbv/Word.vo                                                       
   0m21.39s |   860420 ko | Specific/solinas64_2e196m15_4limbs/femul.vo                               
   0m21.37s |   834604 ko | Specific/solinas64_2e137m13_4limbs/femul.vo                               
   0m21.37s |   828684 ko | Specific/solinas64_2e384m317_7limbs/fesub.vo                              
   0m21.36s |   830404 ko | Specific/solinas64_2e130m5_4limbs/femul.vo                                
   0m21.36s |   832148 ko | Specific/solinas64_2e212m29_4limbs/femul.vo                               
   0m21.35s |   823468 ko | Specific/montgomery32_2e174m3_6limbs/feopp.vo                             
   0m21.34s |   831320 ko | Specific/solinas64_2e150m3_4limbs/femul.vo                                
   0m21.34s |   835956 ko | Specific/solinas64_2e389m21_7limbs/fesub.vo                               
   0m21.31s |   831156 ko | Specific/solinas64_2e150m5_4limbs/femul.vo                                
   0m21.31s |   691676 ko | Specific/solinas64_2e495m31_10limbs/Synthesis.vo                          
   0m21.30s |   881296 ko | Specific/solinas64_2e448m2e224m1_8limbs/feadd.vo                          
   0m21.26s |   871624 ko | Specific/solinas64_2e140m27_4limbs/femul.vo                               
   0m21.21s |   831708 ko | Specific/solinas64_2e338m15_7limbs/fesub.vo                               
   0m21.21s |   842456 ko | Specific/solinas64_2e468m17_8limbs/feadd.vo                               
   0m21.15s |   831188 ko | Specific/solinas64_2e152m17_4limbs/femul.vo                               
   0m21.14s |   814152 ko | Specific/solinas64_2e383m31_8limbs/feadd.vo                               
   0m21.13s |   830716 ko | Specific/solinas64_2e336m17_7limbs/fesub.vo                               
   0m21.12s |   810636 ko | Specific/solinas64_2e382m105_8limbs/feadd.vo                              
   0m21.11s |   813784 ko | Specific/solinas64_2e383m187_8limbs/feadd.vo                              
   0m21.10s |   845900 ko | Specific/solinas64_2e379m19_8limbs/feadd.vo                               
   0m21.05s |   832972 ko | Specific/solinas64_2e322m2e161m1_7limbs/fesub.vo                          
   0m21.03s |   876092 ko | Specific/montgomery32_2e127m1_4limbs/feadd.vo                             
   0m21.02s |   832988 ko | Specific/solinas64_2e452m3_8limbs/feadd.vo                                
   0m21.00s |   831920 ko | Specific/montgomery64_2e266m3_5limbs/feopp.vo                             
   0m21.00s |   701680 ko | Specific/solinas64_2e488m17_10limbs/Synthesis.vo                          
   0m20.96s |   827824 ko | Specific/montgomery64_2e285m9_5limbs/feopp.vo                             
   0m20.96s |   845948 ko | Specific/solinas64_2e383m187_7limbs/fesub.vo                              
   0m20.94s |   813068 ko | Specific/solinas64_2e384m317_8limbs/feadd.vo                              
   0m20.93s |   840308 ko | Specific/solinas64_2e401m31_7limbs/fesub.vo                               
   0m20.90s |   828308 ko | Specific/solinas64_2e338m15_6limbs/fecarry.vo                             
   0m20.89s |   845796 ko | Specific/solinas64_2e383m421_7limbs/fesub.vo                              
   0m20.88s |   831896 ko | Specific/solinas64_2e189m25_4limbs/fesquare.vo                            
   0m20.88s |   869004 ko | Specific/solinas64_2e255m765_6limbs/fecarry.vo                            
   0m20.88s |   830740 ko | Specific/solinas64_2e379m19_7limbs/fesub.vo                               
   0m20.88s |   845884 ko | Specific/solinas64_2e383m31_7limbs/fesub.vo                               
   0m20.87s |   831824 ko | Specific/montgomery64_2e291m19_5limbs/feopp.vo                            
   0m20.86s |   816300 ko | Specific/solinas64_2e413m21_7limbs/fesub.vo                               
   0m20.85s |   832144 ko | Specific/solinas64_2e416m2e208m1_8limbs/feadd.vo                          
   0m20.82s |   836792 ko | Specific/solinas64_2e382m105_7limbs/fesub.vo                              
   0m20.76s |   830756 ko | Specific/solinas64_2e401m31_8limbs/feadd.vo                               
   0m20.76s |   828968 ko | Specific/solinas64_2e444m17_8limbs/feadd.vo                               
   0m20.73s |   830648 ko | Specific/solinas64_2e369m25_7limbs/fesub.vo                               
   0m20.71s |   824524 ko | Specific/solinas64_2e413m21_8limbs/feadd.vo                               
   0m20.70s |   857988 ko | Specific/solinas64_2e226m5_4limbs/fesquare.vo                             
   0m20.69s |   845748 ko | Specific/solinas64_2e191m19_4limbs/fesquare.vo                            
   0m20.69s |   862392 ko | Specific/solinas64_2e251m9_6limbs/fecarry.vo                              
   0m20.68s |   831600 ko | Specific/solinas64_2e321m9_6limbs/fecarry.vo                              
   0m20.66s |   813992 ko | Specific/solinas64_2e383m421_8limbs/feadd.vo                              
   0m20.66s |   862464 ko | Specific/solinas64_2e389m21_8limbs/feadd.vo                               
   0m20.63s |   862964 ko | Specific/solinas64_2e369m25_8limbs/feadd.vo                               
   0m20.62s |   826060 ko | Specific/solinas64_2e414m17_8limbs/feadd.vo                               
   0m20.61s |   836120 ko | Specific/montgomery32_2e127m1_4limbs/fesub.vo                             
   0m20.61s |   834476 ko | Specific/solinas64_2e216m2e108m1_4limbs/fecarry.vo                        
   0m20.60s |   830892 ko | Specific/solinas64_2e230m27_4limbs/fesquare.vo                            
   0m20.59s |   880048 ko | Specific/solinas64_2e165m25_4limbs/fesquare.vo                            
   0m20.59s |   882448 ko | Specific/solinas64_2e221m3_4limbs/fesquare.vo                             
   0m20.55s |   882116 ko | Specific/solinas64_2e206m5_4limbs/fesquare.vo                             
   0m20.53s |   887048 ko | Specific/solinas64_2e190m11_4limbs/fesquare.vo                            
   0m20.53s |   827444 ko | Specific/solinas64_2e336m3_7limbs/fesub.vo                                
   0m20.52s |   843040 ko | Specific/solinas64_2e321m9_7limbs/fesub.vo                                
   0m20.52s |   693844 ko | Specific/solinas64_2e489m21_10limbs/Synthesis.vo                          
   0m20.50s |   846368 ko | Specific/solinas64_2e285m9_6limbs/fecarry.vo                              
   0m20.49s |   832572 ko | Specific/solinas64_2e256m189_6limbs/fecarry.vo                            
   0m20.48s |   871740 ko | Specific/solinas64_2e166m5_4limbs/fesquare.vo                             
   0m20.45s |   831268 ko | Specific/solinas64_2e194m33_4limbs/fesquare.vo                            
   0m20.38s |   892508 ko | Specific/solinas64_2e150m3_4limbs/fesquare.vo                             
   0m20.38s |   833108 ko | Specific/solinas64_2e255m19_6limbs/fecarry.vo                             
   0m20.36s |   827908 ko | Specific/solinas64_2e158m15_4limbs/fesquare.vo                            
   0m20.36s |   872800 ko | Specific/solinas64_2e222m117_4limbs/fesquare.vo                           
   0m20.35s |   833028 ko | Specific/solinas64_2e336m17_6limbs/fecarry.vo                             
   0m20.33s |   855540 ko | Specific/solinas64_2e137m13_4limbs/fesquare.vo                            
   0m20.33s |   846696 ko | Specific/solinas64_2e230m27_4limbs/freeze.vo                              
   0m20.32s |   847548 ko | Specific/montgomery32_2e230m27_8limbs/fenz.vo                             
   0m20.32s |   848568 ko | Specific/montgomery32_2e256m2e32m977_8limbs/fenz.vo                       
   0m20.31s |   847992 ko | Specific/montgomery32_2e243m9_8limbs/fenz.vo                              
   0m20.31s |   848732 ko | Specific/montgomery32_2e254m127x2e240m1_8limbs/fenz.vo                    
   0m20.30s |   831708 ko | Specific/solinas64_2e192m2e64m1_4limbs/fecarry.vo                         
   0m20.29s |   848696 ko | Specific/montgomery32_2e235m15_8limbs/fenz.vo                             
   0m20.29s |   848072 ko | Specific/montgomery32_2e256m2e224p2e192p2e96m1_8limbs/fenz.vo             
   0m20.28s |   848524 ko | Specific/solinas64_2e222m117_4limbs/freeze.vo                             
   0m20.27s |   847796 ko | Specific/montgomery32_2e255m765_8limbs/fenz.vo                            
   0m20.26s |   847908 ko | Specific/montgomery32_2e256m4294968273_8limbs/fenz.vo                     
   0m20.26s |   835616 ko | Specific/solinas64_2e235m15_4limbs/fesquare.vo                            
   0m20.25s |   828272 ko | Specific/solinas32_2e196m15_8limbs/feadd.vo                               
   0m20.24s |   848096 ko | Specific/montgomery32_2e251m9_8limbs/fenz.vo                              
   0m20.24s |   848116 ko | Specific/montgomery32_2e256m189_8limbs/fenz.vo                            
   0m20.23s |   847428 ko | Specific/montgomery32_2e255m19_8limbs/fenz.vo                             
   0m20.22s |   848440 ko | Specific/montgomery32_2e226m5_8limbs/fenz.vo                              
   0m20.20s |   830716 ko | Specific/solinas64_2e256m2e32m977_7limbs/fesub.vo                         
   0m20.19s |   847220 ko | Specific/solinas64_2e221m3_4limbs/freeze.vo                               
   0m20.19s |   831496 ko | Specific/solinas64_2e336m3_6limbs/fecarry.vo                              
   0m20.18s |   847660 ko | Specific/montgomery32_2e256m88x2e240m1_8limbs/fenz.vo                     
   0m20.18s |   857104 ko | Specific/solinas64_2e291m19_6limbs/fecarry.vo                             
   0m20.13s |   832680 ko | Specific/solinas64_2e266m3_6limbs/fecarry.vo                              
   0m20.12s |   848736 ko | Specific/solinas64_2e213m3_4limbs/fesquare.vo                             
   0m20.11s |   831824 ko | Specific/solinas64_2e216m2e108m1_4limbs/freeze.vo                         
   0m20.07s |   845920 ko | Specific/solinas64_2e198m17_4limbs/freeze.vo                              
   0m20.06s |   842476 ko | Specific/solinas32_2e166m5_6limbs/fecarry.vo                              
   0m20.06s |   831820 ko | Specific/solinas64_2e129m25_4limbs/fesquare.vo                            
   0m20.04s |   869976 ko | Specific/solinas32_2e190m11_7limbs/fesub.vo                               
   0m20.03s |   830752 ko | Specific/solinas64_2e174m17_4limbs/fesquare.vo                            
   0m20.02s |   865440 ko | Specific/solinas32_2e191m19_8limbs/feadd.vo                               
   0m20.02s |   837144 ko | Specific/solinas64_2e196m15_4limbs/freeze.vo                              
   0m20.01s |   873904 ko | Specific/solinas32_2e212m29_8limbs/feadd.vo                               
   0m19.99s |   850428 ko | Specific/solinas32_2e171m19_7limbs/fesub.vo                               
   0m19.99s |   822868 ko | Specific/solinas32_2e174m3_8limbs/feadd.vo                                
   0m19.99s |   866824 ko | Specific/solinas32_2e213m3_8limbs/feadd.vo                                
   0m19.99s |   831188 ko | Specific/solinas64_2e171m19_4limbs/fesquare.vo                            
   0m19.99s |   830724 ko | Specific/solinas64_2e226m5_4limbs/freeze.vo                               
   0m19.98s |   819984 ko | Specific/solinas32_2e174m17_8limbs/feadd.vo                               
   0m19.98s |   784012 ko | Specific/solinas32_2e322m2e161m1_14limbs/Synthesis.vo                     
   0m19.97s |   831628 ko | Specific/solinas32_2e150m5_6limbs/fecarry.vo                              
   0m19.97s |   854456 ko | Specific/solinas64_2e174m3_4limbs/fesquare.vo                             
   0m19.96s |   901492 ko | Specific/solinas64_2e152m17_4limbs/freeze.vo                              
   0m19.95s |   807072 ko | Specific/solinas32_2e198m17_8limbs/feadd.vo                               
   0m19.94s |   861656 ko | Specific/solinas32_2e189m25_7limbs/fesub.vo                               
   0m19.92s |   848132 ko | Specific/solinas32_2e150m3_6limbs/fecarry.vo                              
   0m19.91s |   842692 ko | Specific/solinas64_2e174m3_4limbs/freeze.vo                               
   0m19.90s |   826872 ko | Specific/solinas32_2e165m25_8limbs/feadd.vo                               
   0m19.90s |   858752 ko | Specific/solinas64_2e212m29_4limbs/fesquare.vo                            
   0m19.90s |   831608 ko | Specific/solinas64_2e243m9_6limbs/fecarry.vo                              
   0m19.89s |   840512 ko | Specific/solinas32_2e137m13_6limbs/fecarry.vo                             
   0m19.88s |   842608 ko | Specific/solinas32_2e221m3_8limbs/feadd.vo                                
   0m19.88s |   830632 ko | Specific/solinas64_2e189m25_4limbs/freeze.vo                              
   0m19.87s |   831648 ko | Specific/solinas32_2e158m15_7limbs/fesub.vo                               
   0m19.86s |   841008 ko | Specific/solinas64_2e174m17_4limbs/freeze.vo                              
   0m19.86s |   820296 ko | Specific/solinas64_2e198m17_4limbs/fesquare.vo                            
   0m19.85s |   830724 ko | Specific/solinas32_2e189m25_8limbs/feadd.vo                               
   0m19.84s |   914644 ko | Curves/Edwards/XYZT/Basic.vo                                              
   0m19.84s |   831624 ko | Specific/solinas32_2e140m27_7limbs/fesub.vo                               
   0m19.83s |   830712 ko | Specific/solinas32_2e140m27_6limbs/fecarry.vo                             
   0m19.83s |   877572 ko | Specific/solinas64_2e141m9_4limbs/fesquare.vo                             
   0m19.82s |   839516 ko | Specific/solinas32_2e174m17_7limbs/fesub.vo                               
   0m19.82s |   830504 ko | Specific/solinas64_2e190m11_4limbs/freeze.vo                              
   0m19.82s |   825596 ko | Specific/solinas64_2e192m2e64m1_4limbs/freeze.vo                          
   0m19.80s |   865748 ko | Specific/solinas32_2e171m19_8limbs/feadd.vo                               
   0m19.80s |   878700 ko | Specific/solinas64_2e150m5_4limbs/fesquare.vo                             
   0m19.79s |   838972 ko | Specific/solinas32_2e174m3_7limbs/fesub.vo                                
   0m19.79s |   848872 ko | Specific/solinas32_2e194m33_8limbs/feadd.vo                               
   0m19.79s |   831652 ko | Specific/solinas32_2e206m5_8limbs/feadd.vo                                
   0m19.79s |   830716 ko | Specific/solinas64_2e166m5_4limbs/freeze.vo                               
   0m19.78s |   830772 ko | Specific/solinas32_2e141m9_6limbs/fecarry.vo                              
   0m19.78s |   852000 ko | Specific/solinas32_2e190m11_8limbs/feadd.vo                               
   0m19.77s |   831636 ko | Specific/solinas32_2e166m5_7limbs/fesub.vo                                
   0m19.77s |   837628 ko | Specific/solinas64_2e150m3_4limbs/freeze.vo                               
   0m19.75s |   830888 ko | Specific/solinas32_2e127m1_6limbs/fecarry.vo                              
   0m19.75s |   846120 ko | Specific/solinas32_2e152m17_7limbs/fesub.vo                               
   0m19.75s |   878152 ko | Specific/solinas64_2e196m15_4limbs/fesquare.vo                            
   0m19.74s |   828056 ko | Specific/solinas32_2e129m25_6limbs/fecarry.vo                             
   0m19.73s |   830644 ko | Specific/solinas32_2e158m15_6limbs/fecarry.vo                             
   0m19.73s |   835084 ko | Specific/solinas64_2e165m25_4limbs/freeze.vo                              
   0m19.70s |   829856 ko | Specific/solinas32_2e130m5_6limbs/fecarry.vo                              
   0m19.70s |   880200 ko | Specific/solinas64_2e129m25_4limbs/freeze.vo                              
   0m19.69s |   831608 ko | Specific/solinas32_2e141m9_7limbs/fesub.vo                                
   0m19.67s |   840024 ko | Specific/solinas32_2e152m17_6limbs/fecarry.vo                             
   0m19.64s |   831840 ko | Specific/solinas64_2e130m5_4limbs/fesquare.vo                             
   0m19.63s |   842212 ko | Specific/solinas64_2e130m5_4limbs/freeze.vo                               
   0m19.63s |   830624 ko | Specific/solinas64_2e158m15_4limbs/freeze.vo                              
   0m19.57s |   848476 ko | Specific/solinas64_2e212m29_4limbs/freeze.vo                              
   0m19.55s |   845840 ko | Specific/solinas32_2e165m25_7limbs/fesub.vo                               
   0m19.54s |   831604 ko | Specific/solinas32_2e216m2e108m1_8limbs/feadd.vo                          
   0m19.54s |   851484 ko | Specific/solinas64_2e152m17_4limbs/fesquare.vo                            
   0m19.54s |   830648 ko | Specific/solinas64_2e235m15_4limbs/freeze.vo                              
   0m19.52s |   845280 ko | Specific/solinas64_2e140m27_4limbs/fesquare.vo                            
   0m19.51s |   805412 ko | Specific/solinas32_2e150m5_7limbs/fesub.vo                                
   0m19.48s |   858012 ko | Specific/solinas64_2e137m13_4limbs/freeze.vo                              
   0m19.47s |   805420 ko | Specific/solinas32_2e150m3_7limbs/fesub.vo                                
   0m19.45s |   830732 ko | Specific/solinas64_2e213m3_4limbs/freeze.vo                               
   0m19.41s |   831524 ko | Specific/solinas64_2e194m33_4limbs/freeze.vo                              
   0m19.35s |   786356 ko | Specific/montgomery64_2e266m3_5limbs/fenz.vo                              
   0m19.34s |   835236 ko | Specific/montgomery64_2e130m5_3limbs/feadd.vo                             
   0m19.34s |   831556 ko | Specific/solinas64_2e206m5_4limbs/freeze.vo                               
   0m19.32s |   831668 ko | Specific/solinas64_2e171m19_4limbs/freeze.vo                              
   0m19.31s |   830992 ko | Specific/montgomery64_2e166m5_3limbs/feadd.vo                             
   0m19.27s |   786004 ko | Specific/montgomery64_2e291m19_5limbs/fenz.vo                             
   0m19.25s |   834244 ko | Specific/montgomery64_2e174m3_3limbs/feadd.vo                             
   0m19.24s |   785892 ko | Specific/montgomery64_2e285m9_5limbs/fenz.vo                              
   0m19.23s |   834568 ko | Specific/montgomery64_2e174m17_3limbs/feadd.vo                            
   0m19.22s |   830908 ko | Specific/montgomery32_2e130m5_5limbs/feopp.vo                             
   0m19.21s |   830856 ko | Specific/montgomery64_2e129m25_3limbs/feadd.vo                            
   0m19.21s |   830616 ko | Specific/solinas64_2e191m19_4limbs/freeze.vo                              
   0m19.18s |   814660 ko | Specific/montgomery32_2e140m27_5limbs/feopp.vo                            
   0m19.18s |   875644 ko | Specific/solinas64_2e401m31_7limbs/feadd.vo                               
   0m19.17s |   870416 ko | Specific/montgomery64_2e137m13_3limbs/feadd.vo                            
   0m19.17s |   838164 ko | Specific/montgomery64_2e140m27_3limbs/feadd.vo                            
   0m19.16s |   837360 ko | Specific/solinas64_2e140m27_4limbs/freeze.vo                              
   0m19.14s |   838100 ko | Specific/montgomery64_2e189m25_3limbs/feadd.vo                            
   0m19.13s |   839924 ko | Specific/montgomery64_2e141m9_3limbs/feadd.vo                             
   0m19.13s |   809760 ko | Specific/montgomery64_2e150m3_3limbs/feadd.vo                             
   0m19.12s |   825024 ko | Specific/solinas64_2e384m317_7limbs/feadd.vo                              
   0m19.11s |   838728 ko | Specific/montgomery64_2e158m15_3limbs/fesub.vo                            
   0m19.10s |   839688 ko | Specific/montgomery64_2e165m25_3limbs/fesub.vo                            
   0m19.10s |   839892 ko | Specific/montgomery64_2e166m5_3limbs/fesub.vo                             
   0m19.09s |   846116 ko | Specific/montgomery32_2e158m15_5limbs/feopp.vo                            
   0m19.09s |   838956 ko | Specific/montgomery64_2e190m11_3limbs/feadd.vo                            
   0m19.09s |   837660 ko | Specific/solinas64_2e150m5_4limbs/freeze.vo                               
   0m19.08s |   821024 ko | Specific/montgomery64_2e192m2e64m1_3limbs/feadd.vo                        
   0m19.08s |   823760 ko | Specific/solinas64_2e383m187_7limbs/feadd.vo                              
